"state","S1","S2","S3","S4","executionTime"
1,0.998992784787875,4.45447123059489e-05,0.000962670499818729,1.0140942357121e-28,45.1414241913056
3,0.0384502695566162,0.00257474307996832,0.958974987362687,7.28264268737512e-13,67.2863381293498
4,5.75450168613837e-17,2.25465821881023e-08,1.69094113285245e-08,0.999999960544007,116.067112012647
4,1.36162294451252e-15,2.86820036333834e-08,5.84621149894584e-08,0.99999991285588,115.924779320171
3,0.00242317580288506,0.500209710161809,0.497367113978992,5.63140891714164e-11,71.3574177127307
4,2.622260802328e-16,1.78127651339021e-08,3.56563029690749e-08,0.999999946530932,116.43651007111
1,0.998191952474469,0.00099201644389993,0.00081603108163063,1.56355766331284e-29,43.8509328632099
1,0.997407501411308,6.75485376722457e-06,0.00258574373492468,4.65264808260327e-27,47.0876439134798
4,1.09495759342594e-13,4.81202488449742e-09,1.29293847312193e-06,0.999998702249393,111.45127954662
1,0.999993185706846,3.77449509950616e-06,3.0397980548165e-06,7.35806336345405e-39,33.5831754035191
1,0.999020499410428,9.58681818417660e-09,0.00097949100275384,1.08420180764291e-28,45.1751230050679
1,0.998633921344447,4.28843696579045e-06,0.00136179021858722,3.87910311285764e-28,45.8200710405563
1,0.984069716609078,6.79370417636883e-05,0.0158623463491586,5.50547016399379e-24,50.7820931923588
1,0.997467126620455,0.000124143354937193,0.00240873002460788,3.53505909544193e-27,46.9468403696516
1,0.998845717445852,8.89548749086053e-06,0.00114538706665732,1.98574992852227e-28,45.4808437639047
1,0.998593572408209,5.15992013218406e-06,0.00140126767165936,4.33280569670605e-28,45.8762052542878
1,0.999991662976522,3.83653324349701e-08,8.29865814555214e-06,1.15829662487523e-36,36.2562226387268
1,0.999860514073856,3.77229583342646e-09,0.000139482153848322,5.88386754649142e-32,41.4416813439278
1,0.95622445577823,1.89468897862641e-05,0.0437565973319838,3.10650275522502e-22,52.9548730378845
1,0.999997630979187,3.11108323489122e-07,2.05791248928528e-06,5.57908459459379e-39,33.7796527905914
4,1.53302945682464e-14,7.78454508982605e-13,2.76719130860955e-07,0.999999723280075,113.788205982157
3,0.000126479484168145,0.477761349406995,0.522111635158261,5.35950575548849e-07,79.5990706780253
2,5.01977491299486e-05,0.510605877264371,0.489343577891183,3.47095316056735e-07,78.9925080459569
1,0.920124281859211,0.0432248358515925,0.036650882289197,2.62749882667721e-24,49.4195696754263
1,0.999349217828659,7.42184621950437e-05,0.000576563709146349,1.39927171656709e-29,44.1467408854276
1,0.999989762194684,1.94120086350556e-08,1.02183933071018e-05,2.57085315571627e-36,36.6304760301873
1,0.998390629435845,5.27511776560734e-08,0.00160931781297729,7.40497692617967e-28,46.1485761268091
1,0.993423258641707,3.34251012431522e-05,0.00654331625704982,1.71951903573507e-25,48.9557923545294
3,0.00139340113698859,0.0164487628908442,0.982157818740393,1.72317744067408e-08,76.0112027936715
4,3.41750993696689e-13,2.47203064811735e-05,1.50898466541318e-05,0.999960189846523,106.052854893007
1,0.994247518089444,0.00314434898207415,0.00260813292848195,1.40744654828405e-27,46.1190008533482
1,0.999999138321187,7.41026784757224e-09,8.54268545292224e-07,1.94090779361162e-40,32.2449939808002
1,0.997242505176018,7.5233526036131e-09,0.00275748730062938,5.97094370017378e-27,47.2157177025797
3,0.665615079166017,0.00275425240056914,0.331630668433414,2.4528264470079e-18,58.1209913730669
2,0.00140827687574584,0.564330819953932,0.434260901998565,1.17175728000294e-09,73.7590269735286
1,0.976023788246647,0.0117241650046263,0.0122520467487266,2.54529773363234e-26,47.1006168257551
4,2.23811742765862e-17,2.19590638256615e-11,1.55581989101471e-09,0.999999998422221,122.521567332424
1,0.993214915485176,0.0037065674584195,0.00307851705640439,2.68098161079517e-27,46.4476664261287
3,0.000174923038052703,0.00726163073583008,0.9925530232264,1.04229997176169e-05,82.0259615153399
4,1.41114258632067e-16,4.68820581096712e-08,3.43076091300604e-08,0.999999918810333,114.935305086111
3,0.000338259942823701,0.486308808477496,0.513352906884323,2.46953570571482e-08,76.7475275147688
2,1.18687797850958e-05,0.487639413814492,0.512314091964991,3.46254407321875e-05,83.4207960170939
1,0.999822939586402,0.000101541523082253,7.5518890515481e-05,9.92624959732468e-35,37.4069366535971
3,0.000208629929038046,0.0001794009704982,0.999605746033595,6.22306686910878e-06,81.5183924194041
4,1.02440877914659e-16,3.61092878799726e-08,2.66541384524975e-08,0.999999937236574,115.336300053918
1,0.999770905636465,0.000126335324157328,0.000102759039377626,5.3296461148695e-33,39.9328631063769
1,0.999974407221104,8.633510629654e-09,2.55841453852607e-05,8.68215712486627e-35,38.2961117843861
1,0.996834248265309,2.5835418532403e-07,0.00316549338050583,1.02010151022055e-26,47.4911889179714
3,0.00015403958645179,0.00740121547505312,0.992429303494192,1.54414443035231e-05,82.4096413305507
3,0.000411728626378056,0.736332355761626,0.263255915602433,9.56333749267421e-12,69.3956384835998
2,0.000162731716826774,0.259442776097393,0.74039446566833,2.65174502669335e-08,76.8289645926534
1,0.400581674088947,0.455467050343759,0.143951275567294,1.29845363644729e-20,53.8208406913831
1,0.991856043505848,0.00230118882505869,0.00584276766909282,4.26208397177583e-27,46.5898281552386
1,0.999956575564659,8.22344538186781e-07,4.26020908025762e-05,6.15089364319646e-34,39.2324404546305
3,0.0119330872720376,0.000113866140628975,0.987953046560314,2.70198030997224e-11,70.3085436463073
1,0.99596762863527,0.00310477255724125,0.000927598807488412,3.61807895327021e-31,40.4987389704125
1,0.995409512726353,1.35539605953548e-05,0.00457693331305192,4.27503010666446e-26,48.2316236623717
1,0.998345124905637,2.40512678246345e-05,0.00163082382653797,7.79613865305022e-28,46.1747839587538
1,0.999539691804884,2.42084307509562e-06,0.000457887352040991,5.74695971103024e-30,43.7025451409978
3,0.00383746539097589,0.00119488973733265,0.994967644028181,8.43510721843377e-10,73.295137495763
2,3.5379028685232e-06,0.705049473455383,0.294917931842684,2.90567990651201e-05,82.89101046067
3,0.00452899419152455,0.309455105924525,0.686015899883081,8.70222411628695e-13,67.8646978715664
2,9.47830911870892e-05,0.686997690951192,0.31290750943681,1.65208107004669e-08,75.9372501116763
4,1.56895644512749e-15,3.89831478155374e-08,1.64698157887374e-07,0.999999796318693,114.883779256423
1,0.99998021025517,1.0952550185053e-05,8.83719464492569e-06,4.35995604508767e-37,35.4704936054429
1,0.994713938285901,1.48336110575601e-07,0.00528591337798821,7.48706678495323e-26,48.522581769454
1,0.99855367660899,2.42637874926919e-05,0.00142205960351764,4.58725990940921e-28,45.9051867964521
4,9.95864733206548e-14,2.4486922954738e-09,1.20044111640676e-06,0.999998797110092,111.561563503554
1,0.999839505786818,8.85654054191852e-05,7.19288077624021e-05,1.35314817508558e-33,39.2727776131085
1,0.997648244621772,5.40935925748419e-07,0.00235121444230234,3.21766358571705e-27,46.8985785590397
1,0.999869055539872,9.98417366972911e-07,0.000129946042761446,4.47994535900271e-32,41.3084979549401
1,0.99968221049047,1.33920364959826e-07,0.00031765558916488,1.40224383992643e-30,43.0018819831036
4,3.25073966582897e-16,5.13730178933474e-12,1.31782231394113e-08,0.999999986816639,118.730463566344
1,0.996861706376873,0.00171894810351926,0.00141934551960742,1.32986415603006e-28,44.9241404055063
3,0.000909160698457259,0.00355243871474603,0.995538333777401,6.68093951671053e-08,77.2398871203074
2,0.000454765858519773,0.736791945003313,0.262753289131118,7.05001700962257e-12,69.1389085975818
3,0.00160240608290409,0.271856281839628,0.726541312053016,2.44519883301977e-11,70.6420466228797
4,4.61545137089019e-19,2.09772835121589e-10,1.88340368509118e-10,0.999999999601887,123.943036945896
1,0.996094839542936,0.0021374483451341,0.00176771211193003,3.11217868604006e-28,45.3532518621656
1,0.998718125462176,7.26887624993573e-06,0.00127460566157363,3.00285130651424e-28,45.6902405821081
1,0.963630180934559,0.000143840761853744,0.0362259783035869,1.45525283944323e-22,52.5417915985611
1,0.998869211272793,0.000122071024567963,0.0010087177026391,1.21517286019261e-28,45.232735482104
1,0.997097147174809,9.32854715486166e-06,0.00289352427803562,7.19799341691577e-27,47.3117729484892
1,0.999592099070579,3.79845952232277e-06,0.000404102469898635,3.54843725123088e-30,43.4625813838655
3,0.00607235397736733,0.0010661364499796,0.992861509362972,2.0968067100077e-10,72.0750729267926
4,2.52154793871232e-19,2.50665573668229e-10,2.23324924326398e-10,0.999999999526009,123.618936965388
3,0.00695175947540182,0.504784227879004,0.488264012643368,2.22666031875055e-12,68.6158348433399
4,1.82985601818118e-19,4.03439935729702e-11,1.06316222195351e-10,0.99999999985334,127.057680073546
1,0.995956585404888,0.00221286168841708,0.00183055290669506,3.56342434603306e-28,45.4217400596484
1,0.999380744249454,3.65491550502329e-06,0.000615600835040715,1.80171707954872e-29,44.2731874878324
3,0.00257294605427665,0.00158911776161638,0.995837933349513,2.83459419151239e-09,74.371392733787
2,4.0357502830786e-06,0.706195427570684,0.293781520778474,1.90159005589505e-05,82.4787733576531
3,0.000137155784194986,0.288704337921454,0.7111584683558,3.79385519519462e-08,77.1954513911318
4,7.73859348962786e-15,5.80882364532594e-07,4.19971976526272e-07,0.999998999145651,111.208451889256
1,0.998656782514654,0.00073760915893444,0.00060560832641132,4.94243239036278e-30,43.2776766408794
1,0.99999154390573,1.68600374862884e-08,8.43923423310958e-06,1.23528109839555e-36,36.2863869203688
3,0.00616366086756486,2.22861899624455e-05,0.99381405274123,2.01242240443774e-10,72.038415913113
2,5.28193801859147e-05,0.725098632699225,0.27484854241789,5.50269885258517e-09,74.9054117810461
1,0.999729996190728,8.80129488675763e-05,0.000181990860404706,1.56524300317517e-33,39.0140818691642
1,0.999993098866654,4.13833882301149e-09,6.89699500714511e-06,5.70263901981555e-37,35.924526865986
3,0.000867944807438553,1.72410812200219e-05,0.999114736016366,7.80949758403134e-08,77.3806123421571
2,0.000324809191987574,0.735201995745401,0.264473195042803,1.9808780104389e-11,70.0114609702745
1,0.999562186324982,0.000137530466757193,0.000300283208261197,1.07240984180422e-32,39.9398198396027
1,0.999999517246372,4.79226594489955e-10,4.82274401611264e-07,2.19042672528382e-41,31.2577096723329
1,0.999988036385939,1.89898037465209e-11,1.19635950709287e-05,4.70460174911318e-36,36.9148852414387
1,0.999962500318976,1.47079252197881e-09,3.74982102310603e-05,3.76770021163175e-34,38.9973776165457
1,0.999286554669025,8.63246743011504e-08,0.000713359006300233,3.18367841500567e-29,44.5585342945108
1,0.999859094824503,3.27034698068831e-07,0.000140578140799032,6.06385862556368e-32,41.4564119210424
1,0.998032335422342,8.85619850346491e-07,0.00196677895780736,1.61057371675254e-27,46.5446410545939
1,0.999948470089139,3.30369427304289e-07,5.11995414342161e-05,1.24639644595844e-33,39.5719396631256
1,0.999971146953319,4.84746594363732e-09,2.88481992148802e-05,1.37652705557906e-34,38.5158793137041
1,0.999414162431467,5.46070753046948e-08,0.000585782961457499,1.48734973355328e-29,44.1772344422636
1,0.999885452169496,2.18607043169662e-07,0.00011432922346076,2.73692059486903e-32,41.0681168750242
1,0.999997585571273,9.11499642288571e-10,2.41351722750815e-06,1.02610957138527e-38,34.0600584271372
1,0.999806713539398,1.51763031218809e-09,0.000193284942971803,2.06661509820227e-31,42.057364943239
1,0.999826360475116,1.09201820367242e-07,0.000173530323063301,1.36430107086268e-31,41.8534990122942
3,0.00512480406197831,0.000456236876562683,0.994418958709744,3.51715031761658e-10,72.5259131455389
4,1.21534984397315e-09,0.0155720257142605,0.00820867738641873,0.976219295683971,98.016462958153
1,0.999911423425496,4.89286245216676e-05,3.96479499826819e-05,1.37432770216232e-34,38.1793577356206
3,0.00555831780003135,0.000104461767712167,0.994337220156957,2.75299801384573e-10,72.3115539028351
1,0.77388530546882,0.172891843804483,0.0532228507266964,4.61271912154869e-24,48.8423892944915
3,0.000474602099668928,0.144820563489726,0.854704571974089,2.62436516367079e-07,78.65316509078
2,0.000139184396650792,0.730663770777718,0.269197044534556,2.91075461228546e-10,72.3180839887646
3,0.000943846885839125,0.275690265452089,0.723365887544211,1.17860347731015e-10,72.0069562488548
4,1.3155260893038e-14,9.3692694623196e-07,6.27107243110917e-07,0.999998435965798,110.526727754859
1,0.999319535170703,0.000374338183687404,0.000306126645609451,3.55853904531229e-31,41.9784859724794
1,0.999461541859324,5.3277687406895e-07,0.000537925363801997,1.07027419980018e-29,44.0127414904535
1,0.999990744762396,1.63776227382931e-08,9.23885998110637e-06,1.74737651573188e-36,36.4490880029231
1,0.999992708658851,2.22002053301089e-10,7.29111914710468e-06,7.05511258289844e-37,36.0240571191652
1,0.99999896438024,2.49646768627174e-11,1.03559479537681e-06,4.04732929088615e-40,32.5792586864001
1,0.999996814294729,1.08916691378294e-11,3.18569437928719e-06,2.96623824238623e-38,34.5500219743684
1,0.999536858352231,4.77490458832783e-09,0.000463136872864252,6.00539561911257e-30,43.7244600165424
1,0.999999750973889,3.81084643847779e-10,2.48645025834017e-07,1.75231416950471e-42,30.1239141960592
1,0.999963923999897,2.94128804190629e-11,3.60759706900639e-05,3.24779314702271e-34,38.9262522499578
1,0.99997189210036,3.32782091918371e-09,2.81045718186911e-05,1.24522730942752e-34,38.4680445435979
1,0.999685015073585,2.87165255296871e-08,0.000314956209889536,1.35684855234066e-30,42.9855850232298
1,0.999990036014713,1.03266358662088e-08,9.95365865164673e-06,2.32484439460491e-36,36.5831993118817
1,0.999999718613263,9.26439949951289e-12,2.81377472715607e-07,2.80739689861352e-42,30.3347487693788
1,0.999996080455174,3.63963636454801e-12,3.9195411865136e-06,6.55578301241898e-38,34.9172993984851
1,0.999304554511146,8.79772871863703e-09,0.000695436691125582,2.88561046598812e-29,44.5092131046953
1,0.999393576294686,1.36033947911598e-06,0.000605063365835368,1.68548861941555e-29,44.2398075880476
1,0.999991500802047,1.69180805650025e-08,8.48227987268031e-06,1.25959296904635e-36,36.2955246628032
3,0.000905726571568741,2.12335297933736e-05,0.999072971336196,6.85624418617168e-08,77.2605047037952
2,6.70847962878008e-05,0.726570522740481,0.273362389853533,2.60969827893195e-09,74.2421045301094
1,0.999663711459284,0.000109003815978435,0.00022728472473721,3.67628736469899e-33,39.423959105612
4,1.67565483272803e-14,9.24443329887662e-11,2.96756299367655e-07,0.99999970315124,113.680042503768
1,0.999977059599572,1.26943697692324e-05,1.02460306592224e-05,7.68123219246742e-37,35.7345652068938
1,0.999605358425934,1.30992073750765e-08,0.000394628474859022,3.23803978352893e-30,43.417077120582
1,0.999431402505799,7.24572479009516e-07,0.000567872921721891,1.31929218436851e-29,44.1172750330782
1,0.999872678420844,2.35439887911793e-07,0.000127086139267614,4.11216841051797e-32,41.2666774409727
1,0.999702363893089,1.22715908131816e-07,0.00029751339100285,1.08924027890585e-30,42.8768519242861
3,0.00950172385833479,0.00079200105300137,0.989706275034767,5.38966191852624e-11,70.9001510729214
4,9.26151561605703e-15,1.38188013147891e-06,9.11641085221181e-07,0.999997706478774,109.978232515997
2,0.000178767741082387,0.480877976656611,0.518943074647803,1.80954504276993e-07,78.5826489989895
3,6.24085532014638e-05,0.509349419703715,0.490587993984411,1.77758672193206e-07,78.3748622789004
4,1.16976822848348e-10,0.000587135567260553,0.000907830064664964,0.998505034251098,101.998479576049
1,0.999906365359389,5.17180738187441e-05,4.19165667923984e-05,1.70149687369428e-34,38.2810423397473
1,0.999018057149737,1.32517389543952e-07,0.000981810332873066,1.0941627046655e-28,45.1797371692107
4,5.30461685156788e-12,4.09643845094924e-08,2.66173905917949e-05,0.999973341639719,107.128348549085
1,0.999558862875578,0.000242928693600409,0.00019820843082134,6.67143185925653e-32,41.1591821673224
1,0.999940511883113,3.85750604868731e-08,5.94495418267779e-05,2.21310386425843e-33,39.848628756994
3,0.0345942898583863,0.000159473645427395,0.965246236495163,1.02381569453842e-12,67.564223734343
2,4.10367635565497e-05,0.723496766031251,0.2764621850864,1.21187916311107e-08,75.6125164778859
1,0.999882890973383,3.84587047569976e-05,7.86503218594898e-05,6.25400346860505e-35,37.4805489494644
4,9.87986466502937e-11,3.35165418281251e-08,0.000256663175702713,0.999743303208957,104.081752873489
1,0.999791608142254,0.000114940161754626,9.34516959919447e-05,3.69998076880124e-33,39.7567823169643
3,0.000107327244464552,0.000216151851953434,0.999627714157421,4.88067461613927e-05,83.5355968317898
4,1.43112548694953e-14,1.9597003174995e-06,1.28011765457419e-06,0.999996760182014,109.489341260978
4,3.56757834055587e-12,1.63511472840655e-05,2.76077168404177e-05,0.999956041132308,106.799800557383
2,0.000217899110660595,0.482607110864417,0.517174892630908,9.73940142428363e-08,78.0078609495429
1,0.999980678510615,1.11969488623905e-05,8.12454052254703e-06,1.99004922465863e-38,33.432965974815
1,0.999174036305876,2.16328001030872e-08,0.000825942061323515,5.60851722725512e-29,44.8430502853401
4,9.72293838283381e-12,5.58468564254969e-08,4.26040217518269e-05,0.999957340121669,106.483526737017
4,6.44140673998763e-16,1.55429133854696e-08,3.23570048506557e-08,0.999999952100081,116.887841956123
2,0.000102501813786623,0.475808940513622,0.524087519145175,1.03852741609657e-06,80.2240544047774
3,0.000126863123173908,0.520580467890102,0.479292650036574,1.89501500506327e-08,76.3109072307974
4,2.36355210151404e-09,0.00601245599699321,0.0092428383172724,0.984744703322182,99.1521691619321
1,0.999950191148181,2.75369432915237e-05,2.22719085273927e-05,1.50446387588937e-35,37.1308653545776
1,0.999459187426566,3.89409050918232e-08,0.000540773632528976,1.09231788586462e-29,44.0229251416859
1,0.9999978337887,3.86496915033093e-09,2.16234633043642e-06,6.74125475526544e-39,33.8666636461622
1,0.999996462694913,2.5247209765942e-11,3.53727983949107e-06,4.42712750002015e-38,34.7353485519592
1,0.999981462450358,2.15523750715836e-10,1.85373341178159e-05,2.5221204807321e-35,37.7085653837761
4,6.05644229380446e-11,5.35920779735001e-09,0.000175784617221827,0.999824209963006,104.580405482522
1,0.999832996677074,9.21505951433481e-05,7.48527277827644e-05,1.57698825715614e-33,39.3463131260035
1,0.995769145262419,1.00760532343368e-06,0.00422984713225713,3.1457804171711e-26,48.0726915717059
3,0.00283549128174588,0.0108882866955848,0.986276219990688,2.03198103665852e-09,74.0829561903351
4,3.80893255231372e-14,4.29326379912644e-06,2.74427279439432e-06,0.999992962463368,108.405824953769
3,0.000496021901316089,0.48937130710276,0.51013266348258,7.51334399532809e-09,75.6684269880145
4,5.48525342624259e-14,1.40574701764636e-06,2.34085776193049e-06,0.999996253395166,109.954174700487
1,0.99934744516381,0.000359021352931932,0.000293533483257772,3.02676255468038e-31,41.8990277806318
1,0.999605572545747,3.74964516688829e-07,0.000394052489736382,3.2198478051043e-30,43.4142772938163
1,0.999910507429548,1.15077561701551e-07,8.93774928906551e-05,1.06138082610125e-32,40.6073703723986
4,6.31031397598627e-09,1.01040965309194e-06,0.00632034408416813,0.993678639195865,100.001638092397
1,0.974474069689564,0.0138694061438946,0.0116565241665415,4.92638884049806e-25,49.1473928396778
1,0.999906126629436,3.52949311265219e-06,9.03438774518278e-05,1.10621778170421e-32,40.627460767019
1,0.999870359011393,3.81763214154212e-08,0.000129602812285918,4.43455722225862e-32,41.3035252606982
4,5.11539741528061e-15,2.00777634346722e-11,1.16651122216059e-07,0.999999883328795,115.143132031533
1,0.999922394219039,4.28772817925157e-05,3.47284991688003e-05,8.26644089650904e-35,37.9376301489008
1,0.999999672398388,3.76324042406851e-11,3.27563979368262e-07,5.01082992101961e-42,30.5943674919875
1,0.999976549503991,2.52277530933973e-11,2.34504707817978e-05,6.21573716753248e-35,38.1370004873281
1,0.999825809249209,1.32958915756684e-08,0.000174177454899764,1.3839999408929e-31,41.8605308689439
4,1.32093216297395e-12,2.3908700231543e-09,9.02902816067152e-06,0.999990968579648,108.637105330408
4,6.83951869774282e-12,2.74569726905322e-05,4.57447261176232e-05,0.999926798294352,106.111502925536
1,0.999986383762275,7.53842088952905e-06,6.07781683589223e-06,1.0407560132261e-37,34.8049600420178
3,0.000996076086458899,1.52616771116747e-05,0.998988610949983,5.12864467712253e-08,76.9932163273453
2,0.00171583915662243,0.741919005573174,0.256365155270081,1.2251426917888e-13,65.7875167302151
3,0.000103877130850294,0.250027062889825,0.749868950073435,1.09905889635418e-07,78.1317607567199
4,1.51233695693539e-10,0.00175849389893174,0.000970826682952687,0.997270679266882,100.648351282773
1,0.999980918979439,1.05606858281977e-05,8.52033473307148e-06,3.79122243707255e-37,35.4054024127493
4,4.43048092788192e-12,3.076268902161e-10,2.31427259152794e-05,0.999976856962027,107.321437445242
1,0.999454517979111,0.000300242042172286,0.000245239978716224,1.51446969403559e-31,41.5596988269751
1,0.99972740132933,2.17007046913521e-07,0.000272381663623181,7.75099004079978e-31,42.7086431069948
1,0.999960689675175,3.50759749049878e-08,3.92752488498811e-05,4.50094866532978e-34,39.0826080133523
3,0.00276703365670026,0.000101676958997971,0.997131287097817,2.2864852719668e-09,74.1783892323601
4,2.37850387787117e-15,4.62664067445599e-07,3.15118210223016e-07,0.99999922221772,111.535707466212
4,3.05383022053549e-12,1.4444919910868e-05,2.446809278221e-05,0.999961086984253,106.965506472242
3,0.0120690009586476,0.505486653240409,0.482444345800534,4.09933503532714e-13,67.2114697157371
4,1.3537773314597e-14,4.24519244665101e-07,7.995672887966e-07,0.999998775913453,111.659927958288
1,0.986657895537689,0.00726955646085194,0.00607254800145877,3.79202088469767e-26,47.8100091729372
1,0.999995042547539,9.86456892162118e-08,4.8588067721841e-06,1.49157178818687e-37,35.299135139615
1,0.999814253681904,2.93668082332637e-09,0.000185743381415099,1.7728773008246e-31,41.9820618929685
3,0.000717642749657295,0.0004612800608802,0.998820937771642,1.39417820073255e-07,77.917716204078
4,2.55317685613312e-13,1.96003297485682e-05,1.20356613083208e-05,0.999968364008688,106.359839354635
2,4.42378996466996e-05,0.467539479542586,0.532401439376001,1.48431817658971e-05,82.7828491536645
3,0.000195603890044774,0.532457752998237,0.467346638362951,4.74876720409679e-09,75.049180371741
4,3.11663188121822e-11,0.000191943229895306,0.000334207647527389,0.999473849091411,103.402139229983
4,1.67447975427556e-12,8.94290714400682e-06,1.53409917205181e-05,0.999975716099461,107.610589118264
3,0.000799128311582613,0.492968041386106,0.506232828586994,1.71531743265265e-09,74.3461772898946
2,0.000190967541235186,0.506056538362569,0.493752488347408,5.74878821656633e-09,75.2650465812207
3,3.79826236190829e-05,0.479189249386012,0.520771828228912,9.3976145673953e-07,79.9827325877274
4,9.40100281027842e-14,2.23979649479981e-06,3.53080252069188e-06,0.999994229400891,109.303413200415
1,0.999625707914123,0.000206193732609151,0.000168098353267816,3.53836904835269e-32,40.8502750215285
1,0.998112103520474,1.01654716235684e-06,0.00188687993236423,1.37148336116496e-27,46.4626162195907
1,0.998028830999504,1.18629655805618e-05,0.00195930603491549,1.58703958213448e-27,46.5371305975084
4,2.65216108562418e-13,7.42981879893922e-09,2.58173918965609e-06,0.999997410830726,110.434053264353
1,0.999999684188556,1.74962496849947e-07,1.40848946699849e-07,6.01777270480441e-44,28.3144812436156
1,0.999889331208803,5.08586423763725e-11,0.000110668740338553,2.41479054387348e-32,41.0071090839948
1,0.999968064755908,1.15912157464979e-08,3.19236528757756e-05,2.03084671530669e-34,38.701623003209
1,0.999831811594975,1.74792755599509e-08,0.00016817092574957,1.20903608091896e-31,41.794251012095
1,0.999951563845394,2.66673198200793e-08,4.84094872865737e-05,1.00496362160132e-33,39.468340439766
3,0.000154535085989829,0.000113642747829099,0.999716068353666,1.57538125154465e-05,82.4220753042229
3,7.93992459109283e-05,0.727581987340481,0.272338611869576,1.544031897587e-09,73.7782027099319
2,0.0159474765282527,0.288621342945148,0.695431180526578,2.18243175479169e-14,64.8207760378484
1,0.985297148828622,0.0110494092374564,0.00365344193392194,7.20520517799775e-28,44.7072810176214
1,0.98629364822748,0.000158046377877667,0.0135483053946419,2.96327875285647e-24,50.4532349959727
3,0.00225104157124201,0.034184496097256,0.963564458610631,3.72087148627191e-09,74.6443784012568
4,6.19031904161056e-18,3.60986069029184e-09,2.89011071093047e-09,0.999999993500029,119.008202714415
2,0.000286814844671256,0.484942883629566,0.51477026023258,4.1293182441884e-08,77.217677822686
3,0.00566806271697349,0.534263764600446,0.46006817268241,1.70823503950316e-13,66.3256711802187
2,6.71010459427866e-06,0.429820943579131,0.569913038919224,0.000259307397051383,85.5364370241279
3,0.00665021244373517,0.589520980816563,0.403828806739622,7.91402776392983e-14,65.6194308029139
2,0.00125637654496252,0.417525246010003,0.581218377419912,2.51226993039455e-11,70.6938911306249
3,0.00239180412901114,0.598200304561196,0.399407891308127,1.66512361132558e-12,68.1079324124115
4,1.43509384033898e-16,7.83555180385056e-09,2.40424704427374e-08,0.999999968121978,117.743959923273
1,0.999965429819936,1.91210818076352e-05,1.54490982565113e-05,3.70292190954596e-36,36.4709220426171
4,3.19842937874365e-16,2.4645925573871e-13,1.30094341881083e-08,0.999999986990319,118.752454200008
2,8.91784111799955e-05,0.474490666137383,0.525418544501973,1.61094946448911e-06,80.6412810187018
1,0.99868611581773,0.000767770449924,0.000546113732346235,2.09628879873216e-31,41.0571052095816
3,0.0175206250026979,0.00146580476358828,0.981013570225395,8.31912332002454e-12,69.3108737222791
4,1.42268481591042e-18,1.06657172711364e-09,8.94959445963215e-10,0.999999998038469,121.062422768533
3,9.97245786604758e-05,0.475550467500649,0.524348675499761,1.13242092885537e-06,80.3061556973394
2,2.30812154152168e-05,0.505547723204499,0.494425209608553,3.98597153198958e-06,81.2997721544819
3,2.93781657139621e-05,0.477355197355489,0.522613317391288,2.10708750955556e-06,80.748318725578
4,2.45696769069026e-17,2.74822293230855e-09,5.3451177701668e-09,0.999999991906659,119.460517351915
1,0.989510137513986,0.00572097743429819,0.00476888505171593,1.47470884341448e-26,47.3222322910294
1,0.999942543735172,8.92226534526766e-07,5.65640382932999e-05,1.82790894054951e-33,39.7564054029041
1,0.998434967261813,2.8399344375049e-07,0.00156474874474322,6.64191648486484e-28,46.0932536931067
3,0.365349393039439,0.00291260714065738,0.631737999819904,1.79241137776545e-16,60.9325447568578
2,0.00982106180955127,0.735364695874456,0.254814242315815,1.77944292467855e-13,66.0983954860238
1,0.999368923237488,0.00019295466542054,0.000438122097091365,4.5859424810468e-32,40.6435109474326
1,0.999995514822766,6.47797197897322e-09,4.47869926162005e-06,1.09205943151212e-37,35.154190877072
1,0.966148800696429,4.72072111759731e-07,0.0338507272314596,1.10898626134862e-22,52.3942298978852
4,4.96519683501149e-13,2.19462704781241e-07,4.21187459032678e-06,0.999995568662208,109.724916021977
1,0.397847965018112,0.319623841233314,0.282528193748574,1.66207323041114e-18,57.7931536535723
1,0.981120184458782,0.00986421971380742,0.00901559582741087,9.98457651329958e-26,48.1665531523811
3,0.0226081558986456,0.0241039232291155,0.953287920868775,3.46414707704122e-12,68.5951374234792
2,4.93827030779445e-06,0.707911217662896,0.292073902111041,9.9419557546836e-06,81.8519807458225
3,0.00129440907927415,0.300755376506889,0.697950214374321,3.95160883555522e-11,71.0900541193719
2,1.2263498821457e-05,0.681090481207404,0.318887407634316,9.84765945761299e-06,81.8799005335725
3,7.22374026423872e-05,0.309059732383347,0.69086779062667,2.39587340159886e-07,78.9374567862775
2,0.000933519994835534,0.70235663294915,0.296709847042425,1.35897909051008e-11,69.731573905938
1,0.947853412433339,0.0178476182719992,0.0342989692946621,1.10226942999719e-24,49.2247096850924
4,1.9286451798968e-14,1.64911578003771e-08,3.31418707746722e-07,0.999999652090115,113.509560228143
1,0.996176778748664,0.00209274816615114,0.00173047308518465,2.86568609879037e-28,45.3115344207523
1,0.993003551999665,3.82825798536422e-05,0.00695816542048161,2.18533266328553e-25,49.0810280424186
4,4.16207657026788e-13,3.8093717012356e-08,3.67023403607808e-06,0.999996291671831,109.923473751037
4,7.89666994513799e-17,2.75790835842351e-09,6.11541340683811e-09,0.999999991126678,119.704213002685
1,0.912217003923497,0.0473993903425955,0.0403836057339078,7.45675299271024e-23,51.8344958132114
